weekday,dayofyear,timeslot,timeofday,grid,solar,zenith,DHI,DNI,GHI,Temp,minute,Wind,consumption,hour_angle_omega,declination_angle_delta,elevation_alpha,azimuth,DirHI,supervised_prediction,unsup_solar,load,Cloud,Dew,Wind,Water,hum,Press,Surface Albedo,dis_load
3,121,0,0,6.606,0.01,122.51,0,0,0,5.4,0,0,6.616,-3.16757056,0.260075308,-0.567407867,0.051935304,0,0,0,6.606,7,4.2,0.1,2.3,0.9218,994,0.14,6.606
3,121,1,0,8.915,0.01,122.345,0,0,0,5.45,15,0,8.925,-3.10212056,0.260075308,-0.564528067,0.083867933,0,0,0,8.915,7,4.2,0.1,2.3,0.9154,994,0.14,8.915
3,121,2,0,8.914,0.011,122.18,0,0,0,5.5,30,0,8.925,-3.03667056,0.260075308,-0.561648267,0.134005002,0,0,0,8.914,7,4.2,0.1,2.3,0.9154,994,0.14,8.914
3,121,3,0,10.22,0.01,121.605,0,0,0,5.55,45,0,10.23,-2.97122056,0.260075308,-0.5516126,0.210228365,0,0,0,10.22,7,4.4,0.1,2.3,0.9185,994,0.14,10.22
3,121,4,1,8.855,0.01,121.03,0,0,0,5.6,0,0,8.865,-2.90577056,0.260075308,-0.541576933,0.276652677,0,0,0,8.855,7,4.4,0.1,2.3,0.9185,994,0.14,8.855
3,121,5,1,11.576,0.01,120.08,0,0,0,5.65,15,0,11.586,-2.84032056,0.260075308,-0.524996267,0.349608024,0,0,0,11.576,4,4.4,0.1,2.3,0.9121,994,0.14,11.576
3,121,6,1,5.632,0.01,119.13,0,0,0,5.7,30,0,5.642,-2.77487056,0.260075308,-0.5084156,0.416114254,0,0,0,5.632,7,4.4,0.1,2.3,0.9121,994,0.14,5.632
3,121,7,1,6.054,0.011,117.825,0,0,0,5.7,45,0,6.065,-2.70942056,0.260075308,-0.485639,0.485053056,0,0,0,6.054,7,4.6,0.1,2.3,0.9232,994,0.14,6.054
3,121,8,2,5.012,0.011,116.52,0,0,0,5.7,0,0,5.023,-2.64397056,0.260075308,-0.4628624,0.54915858,0,0,0,5.012,8,4.6,0.1,2.3,0.9232,994,0.14,5.012
3,121,9,2,7.385,0.01,114.92,0,0,0,5.75,15,0,7.395,-2.57852056,0.260075308,-0.434937067,0.613320831,0,0,0,7.385,8,4.6,0.2,2.3,0.9232,994,0.14,7.385
3,121,10,2,9.534,0.011,113.32,0,0,0,5.8,30,0,9.545,-2.51307056,0.260075308,-0.407011733,0.673767628,0,0,0,9.534,4,4.5,0.2,2.3,0.9159,993,0.14,9.534
3,121,11,2,7.541,0.011,111.455,0,0,0,5.8,45,0,7.552,-2.44762056,0.260075308,-0.374461267,0.733430212,0,0,0,7.541,8,4.9,0.2,2.4,0.9425,993,0.14,7.541
3,121,12,3,9.615,0.011,109.59,0,0,0,5.8,0,0,9.626,-2.38217056,0.260075308,-0.3419108,0.790119214,0,0,0,9.615,4,4.9,0.2,2.4,0.9425,993,0.14,9.615
3,121,13,3,6.374,0.01,107.505,0,0,0,5.85,15,0,6.384,-2.31672056,0.260075308,-0.3055206,0.845529568,0,0,0,6.374,4,4.9,0.2,2.4,0.936,993,0.14,6.374
3,121,14,3,6.865,0.011,105.42,0,0,0,5.9,30,0,6.876,-2.25127056,0.260075308,-0.2691304,0.898571294,0,0,0,6.865,4,4.9,0.2,2.4,0.936,993,0.14,6.865
3,121,15,3,7.22,0.011,103.16,0,0,0,5.95,45,0,7.231,-2.18582056,0.260075308,-0.229685867,0.950199883,0,0,0,7.22,4,5.3,0.2,2.4,0.9556,993,0.14,7.22
3,121,16,4,9.61,0.011,100.9,0,0,0,6,0,0,9.621,-2.12037056,0.260075308,-0.190241333,0.999978146,0,0,0,9.61,4,5.3,0.2,2.5,0.9556,993,0.14,9.61
3,121,17,4,9.433,0.011,98.495,0,0,0,6.1,15,0,9.444,-2.05492056,0.260075308,-0.148266067,1.048455448,0,0,0,9.433,4,5.3,0.2,2.5,0.949,993,0.14,9.433
3,121,18,4,13.154,0.01,96.09,0,0,0,6.2,30,0,13.164,-1.98947056,0.260075308,-0.1062908,1.095522534,0,0,0,13.154,3,5.3,0.2,2.5,0.9425,993,0.14,13.154
3,121,19,4,13.785,0.011,93.565,0,0,0,6.25,45,0,13.796,-1.92402056,0.260075308,-0.062221133,1.141499476,0,0,0,13.785,0,5.7,0.2,2.5,0.9627,993,0.14,13.785
3,121,20,5,17.087,0.009,91.04,0,0,0,6.3,0,0,17.096,-1.85857056,0.260075308,-0.018151467,1.186456168,0,0,0,17.087,4,5.7,0.2,2.5,0.9617,992,0.14,17.087
3,121,21,5,17.821,0.011,88.335,2,0,2,6.5,15,0,17.832,-1.79312056,0.260075308,0.0290598,1.230577972,0,0.160128355,0.160179339,17.98117934,4,5.7,0.2,2.5,0.9486,992,0.14,17.98117934
3,121,22,5,15.937,0.018,85.63,4,0,4,6.7,30,0,15.955,-1.72767056,0.260075308,0.076271067,1.274006138,0,0.319867134,0.319965872,16.25696587,4,5.7,0.2,2.6,0.9356,992,0.14,16.25696587
3,121,23,5,15.374,0.101,82.995,6.5,0,6.5,6.9,45,0,15.475,-1.66222056,0.260075308,0.1222606,1.316990639,0,0.519111931,0.519265817,15.89326582,4,6.4,0.2,2.6,0.9646,992,0.14,15.89326582
3,121,24,6,17.972,0.354,80.36,9,0,9,7.1,0,0,18.326,-1.59677056,0.260075308,0.168250133,1.359699939,0,0.717839718,0.718043666,18.69004367,4,6.4,0.2,2.6,0.9515,992,0.14,18.69004367
3,121,25,6,17.379,0.447,77.645,14.5,0,14.5,7.35,15,0,17.826,-1.53132056,0.260075308,0.215635933,1.402255877,0,1.154230475,1.154527295,18.5335273,7,6.4,0.2,2.6,0.9322,992,0.14,18.5335273
3,121,26,6,15.867,0.756,74.93,20,0,20,7.6,30,0,16.623,-1.46587056,0.260075308,0.263021733,1.444890736,0,1.58888483,1.589250293,17.45625029,4,6.4,0.2,2.6,0.9196,992,0.14,17.45625029
3,121,27,6,18.862,1.142,72.18,30.5,0,30.5,7.85,45,0,20.004,-1.40042056,0.260075308,0.3110184,1.487779507,0,2.416398525,2.416828588,21.27882859,4,7.1,0.2,2.7,0.9484,992,0.14,21.27882859
3,121,28,7,15.363,2.024,69.43,41,0,41,8.1,0,0,17.387,-1.33497056,0.260075308,0.359015067,1.531153515,0,3.239333391,3.239739988,18.60273999,7,7.1,0.2,2.7,0.9356,992,0.14,18.60273999
3,121,29,7,16.031,3.346,66.67,49,0,49,8.45,15,0,19.377,-1.26952056,0.260075308,0.407186267,1.575238359,0,3.860391617,3.860721639,19.89172164,3,7.1,0.2,2.7,0.9106,992,0.14,19.89172164
3,121,30,7,11.292,4.385,63.91,57,0,57,8.8,30,0,15.677,-1.20407056,0.260075308,0.455357467,1.620291667,0,4.477856636,4.478058315,15.77005831,2,7.1,0.2,2.7,0.8924,992,0.14,15.77005832
3,121,31,7,8.374,5.041,61.16,59.5,0,59.5,9.15,45,0,13.415,-1.13862056,0.260075308,0.503354133,1.666592822,0,4.664829731,4.664979025,13.03897903,2,7.8,0.2,2.8,0.916,992,0.14,13.03897903
3,121,32,8,7.305,5.928,58.41,62,0,62,9.5,0,0,13.233,-1.07317056,0.260075308,0.5513508,1.714476285,0,4.851011276,4.851102647,12.15610265,2,7.8,0.2,2.8,0.8918,992,0.14,12.15610265
3,121,33,8,6.089,6.736,55.705,76.5,0,76.5,9.9,15,0,12.825,-1.00772056,0.260075308,0.598562067,1.764237695,0,5.960948944,5.96062135,12.04962135,2,7.8,0.2,2.8,0.8673,991,0.14,12.04962135
3,121,34,8,2.359,7.917,53,91,0,91,10.3,30,0,10.276,-0.94227056,0.260075308,0.645773333,1.816387316,0,7.061572552,7.06065786,9.41965786,2,7.8,0.2,2.9,0.8445,991,0.14,9.41965786
3,121,35,8,2.637,9.453,50.36,108.5,0,108.5,10.7,45,0,12.09,-0.87682056,0.260075308,0.691850133,1.871222496,0,8.380797386,8.378952568,11.01595257,2,8.4,0.2,2.9,0.8546,991,0.14,11.01595257
3,121,36,9,-0.347,9.925,47.72,126,0,126,11.1,0,0,9.578,-0.81137056,0.260075308,0.737926933,1.929602065,0,9.687514305,9.684497563,9.337497563,3,8.4,0.2,3,0.8323,991,0.14,9.337497563
3,121,37,9,-0.797,10.304,45.205,160,3.5,162.5,11.45,15,0,9.507,-0.74592056,0.260075308,0.781822067,1.991488641,1.82484558,12.37660122,12.36942415,11.57242415,3,8.4,0.2,3,0.8159,991,0.14,11.57242415
3,121,38,9,-2.416,13.076,42.69,194,7,199,11.8,30,0,10.66,-0.68047056,0.260075308,0.8257172,2.058551572,3.807477438,15.04084492,15.02668591,12.61068591,2,8.4,0.2,3.1,0.7947,991,0.14,12.61068591
3,121,39,9,-2.877,14.152,40.355,207.5,8.5,214,12.15,45,0,11.275,-0.61502056,0.260075308,0.866470733,2.13002209,4.793284542,16.090065,16.07105521,13.19405521,3,9,0.2,3.2,0.8151,990,0.14,13.19405521
3,121,40,10,-3.515,17.317,38.02,221,10,229,12.5,0,0,13.802,-0.54957056,0.260075308,0.907224267,2.209150609,5.829698584,17.13492203,17.11032652,13.59532652,7,9,0.2,3.2,0.794,990,0.14,13.59532652
3,121,41,10,-2.216,16.978,35.955,242.5,13.5,253.5,12.85,15,0,14.762,-0.48412056,0.260075308,0.9432654,2.292998308,8.086702057,18.85169792,18.81690293,16.60090293,7,9,0.2,3.2,0.7786,990,0.14,16.60090293
3,121,42,10,-9.737,21.891,33.89,264,17,278,13.2,30,0,12.154,-0.41867056,0.260075308,0.979306533,2.388368163,10.44279505,20.55674934,20.51014776,10.77314776,7,9,0.2,3.1,0.7586,990,0.14,10.77314776
3,121,43,10,-4.444,21.42,32.215,322,38.5,355,13.55,45,0,16.976,-0.35322056,0.260075308,1.008540867,2.48680799,24.10410375,25.7415123,25.64333162,21.19933162,7,9.9,0.2,3.1,0.7821,989,0.14,21.19933162
3,121,44,11,-9.045,28.221,30.54,380,60,432,13.9,0,0,19.176,-0.28777056,0.260075308,1.0377752,2.603368658,38.24064796,30.81180763,30.65289985,21.60789985,3,9.9,0.2,3,0.767,989,0.14,21.60789985
3,121,45,11,-15.171,27.051,29.405,396,75.5,462,14.35,15,0,11.88,-0.22232056,0.260075308,1.057584733,2.715479798,48.67238984,32.65556335,32.45327197,17.28227197,3,9.9,0.2,2.9,0.7427,989,0.14,17.28227197
3,121,46,11,-24.025,32.756,28.27,412,91,492,14.8,30,0,8.731,-0.15687056,0.260075308,1.077394267,2.861169045,59.30813315,34.47885513,34.22970234,10.20470234,7,9.9,0.2,2.9,0.723,988,0.14,10.20470234
3,121,47,11,-25.488,34.171,27.815,420,112,519,15.25,45,0,8.683,-0.09142056,0.260075308,1.085335533,2.978364631,73.30404724,36.02238464,35.7164668,10.2284668,4,10.9,0.2,2.8,0.7562,988,0.14,10.2284668
3,121,48,12,-30.951,38.489,27.36,428,133,546,15.7,0,0,7.538,-0.02597056,0.260075308,1.0932768,3.141592654,87.41050493,37.52412415,37.16164874,6.210648736,7,10.9,0.2,2.7,0.7324,988,0.14,6.21064874
3,121,49,12,-38.759,46.686,27.66,412,208.5,596.5,16.1,15,0,7.927,0.03947944,0.260075308,1.0880408,3.224414155,136.6576018,40.21295166,39.6757212,0.916721201,4,10.9,0.1,2.7,0.714,988,0.14,0.9167212
3,121,50,12,-48.999,55.625,27.96,396,284,647,16.5,30,0,6.626,0.10492944,0.260075308,1.0828048,3.341152033,185.629351,42.77620697,50.25589159,1.256891591,7,10.9,0.1,2.8,0.6953,987,0.14,1.25689159
3,121,51,12,-53.985,61.315,28.955,331,452,725,16.9,45,0,7.33,0.17037944,0.260075308,1.065438733,3.49806558,292.6704723,46.50782013,55.58206198,1.597061981,7,12,0.1,2.8,0.7295,987,0.14,1.59706198
3,121,52,13,-50.994,58.075,29.95,266,620,803,17.3,0,0,7.081,0.23582944,0.260075308,1.048072667,3.611769059,397.5330546,49.89613724,52.93123237,1.937232371,7,12,0.1,2.8,0.7113,987,0.14,1.93723237
3,121,53,13,-50.139,57.907,31.52,231,681.5,810.5,17.45,15,0,7.768,0.30127944,0.260075308,1.020670933,3.733918004,429.9035851,49.93067932,52.41640276,2.27740276,0,12,0.1,2.8,0.7024,987,0.14,2.27740276
3,121,54,13,-45.521,55.461,33.09,196,743,818,17.6,30,0,9.94,0.36672944,0.260075308,0.9932692,3.835426786,460.6475998,49.79306412,48.13857315,2.61757315,0,12,0.1,2.9,0.6973,986,0.14,2.61757315
3,121,55,13,-41.265,50.67,35.085,217,681,775,17.8,45,0,9.405,0.43217944,0.260075308,0.9584498,3.935130771,412.3748648,47.42504501,45.91110663,4.646106627,0,12.8,0.1,2.9,0.7276,986,0.14,4.64610663
3,121,56,14,-40.397,50.724,37.08,238,619,732,18,0,0,10.327,0.49762944,0.260075308,0.9236304,4.022006574,365.4383175,45.12936401,43.7701451,3.373145096,0,12.8,0.1,2.9,0.7185,986,0.14,3.3731451
3,121,57,14,-28.535,42.407,39.365,280.5,413,605,18.05,15,0,13.872,0.56307944,0.260075308,0.883749533,4.104290673,236.2816908,38.33233643,37.41380209,8.878802088,7,12.8,0.1,3,0.7185,986,0.14,8.87880209
3,121,58,14,-15.515,27.269,41.65,323,207,478,18.1,30,0,11.754,0.62852944,0.260075308,0.843868667,4.178166295,114.4591186,31.9540081,31.47987775,15.96487775,7,12.8,0.1,3,0.714,986,0.14,15.96487775
3,121,59,14,-15.187,26.295,44.135,310,147,417.5,18.1,45,0,11.108,0.69397944,0.260075308,0.800497133,4.247562028,78.07166254,28.29694557,27.9662408,12.7792408,7,13.4,0.1,3.1,0.7419,986,0.14,12.7792408
3,121,60,15,-15.919,26.18,46.62,297,87,357,18.1,0,0,10.261,0.75942944,0.260075308,0.7571256,4.31128961,44.21844589,24.81810379,24.62249451,8.703494505,7,13.4,0.1,3.1,0.7419,986,0.14,8.70349451
3,121,61,15,-17.092,24.855,49.23,288,121.5,366,17.9,15,0,7.763,0.82487944,0.260075308,0.7115724,4.371268331,58.71351488,25.25239372,25.00998252,7.917982524,7,13.4,0.1,3.2,0.7504,985,0.14,7.91798252
3,121,62,15,-20.198,27.771,51.84,279,156,375,17.7,30,0,7.573,0.89032944,0.260075308,0.6660192,4.427407814,71.3258551,25.49786758,25.22147368,5.023473678,7,13.4,0.1,3.2,0.7599,985,0.14,5.02347368
3,121,63,15,-8.467,16.64,54.535,244.5,112,311,17.55,45,0,8.173,0.95577944,0.260075308,0.618982467,4.480734586,48.08753224,21.37785721,21.19734735,12.73034735,7,13.8,0.1,3.3,0.7883,985,0.14,12.73034735
3,121,64,16,-5.409,13.143,57.23,210,68,247,17.4,0,0,7.734,1.02122944,0.260075308,0.571945733,4.531447479,27.23666318,17.40916061,17.31067869,11.90167869,8,13.8,0.1,3.3,0.7932,985,0.14,11.90167869
3,121,65,16,-1.48,9.668,59.97,173.5,43.5,196.5,17.1,15,0,8.188,1.08667944,0.260075308,0.5241236,4.580121029,16.1096285,13.9950676,13.94126299,12.46126299,8,13.8,0.1,3.3,0.8084,985,0.14,12.46126299
3,121,66,16,1.446,7.977,62.71,137,19,146,16.8,30,0,9.423,1.15212944,0.260075308,0.476301467,4.62705783,6.446445948,10.66995144,10.65005303,12.09605303,8,13.8,0.2,3.3,0.8238,985,0.14,12.09605303
3,121,67,16,4.564,7.31,65.465,128.5,36,143,16.55,45,0,11.874,1.21757944,0.260075308,0.428217533,4.672621056,11.0622584,10.33491516,10.31022274,14.87422274,8,13.9,0.2,3.3,0.8467,985,0.14,14.87422274
3,121,68,17,5.257,5.971,68.22,120,53,140,16.3,0,0,11.228,1.28302944,0.260075308,0.3801336,4.717098276,14.55236669,9.878582001,9.858009582,15.11500958,7,13.9,0.2,3.3,0.8576,985,0.14,15.11500958
3,121,69,17,7.707,3.92,70.97,98.5,40.5,112.5,16,15,0,11.627,1.34847944,0.260075308,0.332136933,4.760757362,9.772135575,7.956666946,7.952595178,15.65959518,4,13.9,0.2,3.3,0.8741,985,0.14,15.65959518
3,121,70,17,7.862,2.48,73.72,77,28,85,15.7,30,0,10.342,1.41392944,0.260075308,0.284140267,4.803835376,5.80848514,6.101343155,6.107002441,13.96900244,8,13.9,0.2,3.3,0.8909,985,0.14,13.96900244
3,121,71,17,20.256,1.638,76.44,58,20.5,63,15.45,45,0,21.894,1.47937944,0.260075308,0.2366672,4.846564439,3.556819442,4.534348965,4.544982293,24.80098229,4,13.8,0.2,3.3,0.899,985,0.14,24.80098229
3,121,72,18,23.978,1.067,79.16,39,13,41,15.2,0,0,25.045,1.54482944,0.260075308,0.189194133,4.889131375,1.809209054,3.008570194,3.019580685,26.99758068,4,13.8,0.2,3.2,0.9165,985,0.14,26.99758069
3,121,73,18,19.045,0.603,81.815,28.5,8.5,29.5,15.2,15,0,19.648,1.61027944,0.260075308,0.142855533,4.931761844,0.89550816,2.168404818,2.17840364,21.22340364,8,13.8,0.2,3.2,0.9165,985,0.14,21.22340364
3,121,74,18,16.843,0.227,84.47,18,4,18,15.2,30,0,17.07,1.67572944,0.260075308,0.096516933,4.974594511,0.285246771,1.358960152,1.365071402,18.2080714,4,13.8,0.2,3.2,0.9165,985,0.14,18.2080714
3,121,75,18,15.946,0.046,86.945,10.5,3,10.5,14.85,45,0,15.992,1.74117944,0.260075308,0.053319933,5.017861253,0.118314172,0.780637801,0.786186626,16.73218663,4,13.8,0.2,3.2,0.9165,985,0.14,16.73218663
3,121,76,19,17.942,0.015,89.42,3,2,3,14.5,0,0,17.957,1.80662944,0.260075308,0.010122933,5.06161539,0.014981685,0.206235245,0.210522581,18.15252258,7,13.6,0.2,3.1,0.9451,984,0.14,18.15252258
3,121,77,19,21.705,0.008,92.18,1.5,1,1.5,14.4,15,0,21.713,1.87207944,0.260075308,-0.038048267,5.106096838,-0.028148924,0.099368572,0.101827415,21.80682741,8,13.6,0.2,3.2,0.9512,984,0.14,21.80682742
3,121,78,19,20.473,0.01,94.94,0,0,0,14.3,30,0,20.483,1.93752944,0.260075308,-0.086219467,5.151651222,0,0,0,20.473,7,13.6,0.2,3.2,0.9573,984,0.14,20.473
3,121,79,19,22.403,0.009,97.365,0,0,0,14.2,45,0,22.412,2.00297944,0.260075308,-0.1285438,5.198166935,0,0,0,22.403,6,13.4,0.2,3.3,0.9503,984,0.14,22.403
3,121,80,20,20.606,0.009,99.79,0,0,0,14.1,0,0,20.615,2.06842944,0.260075308,-0.170868133,5.245984972,0,0,0,20.606,6,13.4,0.2,3.3,0.9565,984,0.14,20.606
3,121,81,20,19.084,0.002,102.075,0,0,0,14.05,15,0,19.086,2.13387944,0.260075308,-0.210749,5.295049346,0,0,0,19.084,6,13.4,0.2,3.4,0.9565,984,0.14,19.084
3,121,82,20,17.222,0.001,104.36,0,0,0,14,30,0,17.223,2.19932944,0.260075308,-0.250629867,5.34582969,0,0,0,17.222,7,13.4,0.2,3.5,0.9627,984,0.14,17.222
3,121,83,20,12.302,0.007,106.47,0,0,0,13.95,45,0,12.309,2.26477944,0.260075308,-0.2874564,5.3979625,0,0,0,12.302,6,13.3,0.2,3.6,0.9553,984,0.14,12.302
3,121,84,21,10.166,0.008,108.58,0,0,0,13.9,0,0,10.174,2.33022944,0.260075308,-0.324282933,5.452273121,0,0,0,10.166,6,13.3,0.2,3.7,0.9615,984,0.14,10.166
3,121,85,21,10.171,0.008,110.48,0,0,0,13.95,15,0,10.179,2.39567944,0.260075308,-0.357444267,5.507874223,0,0,0,10.171,7,13.3,0.2,3.8,0.9553,984,0.14,10.171
3,121,86,21,9.106,0.009,112.38,0,0,0,14,30,0,9.115,2.46112944,0.260075308,-0.3906056,5.566189525,0,0,0,9.106,7,13.3,0.2,3.8,0.9553,984,0.14,9.106
3,121,87,21,9.311,0.009,114.035,0,0,0,14.05,45,0,9.32,2.52657944,0.260075308,-0.419490867,5.625480578,0,0,0,9.311,7,13.4,0.2,3.9,0.9571,984,0.14,9.311
3,121,88,22,8.435,0.009,115.69,0,0,0,14.1,0,0,8.444,2.59202944,0.260075308,-0.448376133,5.688150847,0,0,0,8.435,7,13.4,0.2,4,0.9571,984,0.14,8.435
3,121,89,22,8.538,0.009,117.045,0,0,0,14.15,15,0,8.547,2.65747944,0.260075308,-0.4720254,5.750788118,0,0,0,8.538,7,13.4,0.2,4,0.951,984,0.14,8.538
3,121,90,22,8.009,0.009,118.4,0,0,0,14.2,30,0,8.018,2.72292944,0.260075308,-0.495674667,5.817579275,0,0,0,8.009,7,13.4,0.2,4,0.951,984,0.14,8.009
3,121,91,22,7.737,0.009,119.42,0,0,0,14.3,45,0,7.746,2.78837944,0.260075308,-0.513477067,5.882610996,0,0,0,7.737,7,13.8,0.2,3.9,0.9666,984,0.14,7.737
3,121,92,23,7.48,0.009,120.44,0,0,0,14.4,0,0,7.489,2.85382944,0.260075308,-0.531279467,5.95284199,0,0,0,7.48,7,13.8,0.2,3.9,0.9604,984,0.14,7.48
3,121,93,23,7.357,0.009,121.08,0,0,0,14.4,15,0,7.366,2.91927944,0.260075308,-0.5424496,6.017156453,0,0,0,7.357,6,13.8,0.2,3.9,0.9604,984,0.14,7.357
3,121,94,23,6.9,0.009,121.72,0,0,0,14.4,30,0,6.909,2.98472944,0.260075308,-0.553619733,6.087352908,0,0,0,6.9,6,13.8,0.2,3.8,0.9604,984,0.14,6.9
3,121,95,23,5.879,0.009,121.965,0,0,0,14.4,45,0,5.888,3.05017944,0.260075308,-0.5578958,6.139730383,0,0,0,5.879,7,14.1,0.1,3.8,0.9787,984,0.14,5.879
4,122,0,0,5.952,0.009,122.21,0,0,0,14.4,0,0,5.961,-3.16757056,0.26547663,-0.562171867,0.049606964,0,0,0,5.952,7,14.1,0.1,3.7,0.9787,984,0.14,5.952
4,122,1,0,5.614,0.009,122.045,0,0,0,14.4,15,0,5.623,-3.10212056,0.26547663,-0.559292067,0.082172515,0,0,0,5.614,6,14.1,0.1,3.7,0.9787,984,0.14,5.614
4,122,2,0,4.846,0.009,121.88,0,0,0,14.4,30,0,4.855,-3.03667056,0.26547663,-0.556412267,0.132662883,0,0,0,4.846,7,14.1,0.1,3.6,0.9787,984,0.14,4.846
4,122,3,0,5.416,0.009,121.305,0,0,0,14.35,45,0,5.425,-2.97122056,0.26547663,-0.5463766,0.20887827,0,0,0,5.416,7,14.1,0.1,3.6,0.9886,984,0.14,5.416
4,122,4,1,4.88,0.009,120.73,0,0,0,14.3,0,0,4.889,-2.90577056,0.26547663,-0.536340933,0.275203126,0,0,0,4.88,7,14.1,0.1,3.5,0.9886,984,0.14,4.88
4,122,5,1,4.581,0.009,119.78,0,0,0,14.1,15,0,4.59,-2.84032056,0.26547663,-0.519760267,0.347967425,0,0,0,4.581,7,14.1,0.1,3.5,1,984,0.14,4.581
4,122,6,1,5.35,0.009,118.83,0,0,0,13.9,30,0,5.359,-2.77487056,0.26547663,-0.5031796,0.414300319,0,0,0,5.35,7,13.9,0.1,3.5,1,984,0.14,5.35
4,122,7,1,4.832,0.009,117.535,0,0,0,13.7,45,0,4.841,-2.70942056,0.26547663,-0.480577533,0.482858306,0,0,0,4.832,7,13.6,0.1,3.5,0.9964,984,0.14,4.832
4,122,8,2,4.73,0.009,116.24,0,0,0,13.5,0,0,4.739,-2.64397056,0.26547663,-0.457975467,0.546673254,0,0,0,4.73,7,13.5,0.1,3.4,1,984,0.14,4.73
4,122,9,2,4.604,0.009,114.64,0,0,0,13.4,15,0,4.613,-2.57852056,0.26547663,-0.430050133,0.610697845,0,0,0,4.604,7,13.4,0.1,3.4,1,984,0.14,4.604
4,122,10,2,5.236,0.01,113.04,0,0,0,13.3,30,0,5.246,-2.51307056,0.26547663,-0.4021248,0.6710176,0,0,0,5.236,7,13.3,0.1,3.4,1,984,0.14,5.236
4,122,11,2,6.101,0.009,111.18,0,0,0,13.2,45,0,6.11,-2.44762056,0.26547663,-0.3696616,0.730507565,0,0,0,6.101,8,13.2,0.1,3.5,1,984,0.14,6.101
4,122,12,3,6.273,0.009,109.32,0,0,0,13.1,0,0,6.282,-2.38217056,0.26547663,-0.3371984,0.787050532,0,0,0,6.273,7,13.1,0.1,3.5,1,984,0.14,6.273
4,122,13,3,6.569,0.009,107.245,0,0,0,13.05,15,0,6.578,-2.31672056,0.26547663,-0.300982733,0.84230108,0,0,0,6.569,7,13,0.1,3.5,1,984,0.14,6.569
4,122,14,3,6.655,0.009,105.17,0,0,0,13,30,0,6.664,-2.25127056,0.26547663,-0.264767067,0.895212497,0,0,0,6.655,7,13,0.1,3.5,1,984,0.14,6.655
4,122,15,3,9.56,0.009,102.915,0,0,0,12.95,45,0,9.569,-2.18582056,0.26547663,-0.2254098,0.946742253,0,0,0,9.56,7,12.9,0.1,3.5,0.9965,985,0.14,9.56
4,122,16,4,7.433,0.009,100.66,0,0,0,12.9,0,0,7.442,-2.12037056,0.26547663,-0.186052533,0.99643361,0,0,0,7.433,7,12.9,0.1,3.5,1,985,0.14,7.433
4,122,17,4,5.446,0.009,98.255,0,0,0,12.85,15,0,5.455,-2.05492056,0.26547663,-0.144077267,1.04483652,0,0,0,5.446,7,12.9,0.1,3.5,1,985,0.14,5.446
4,122,18,4,7.626,0.009,95.85,0,0,0,12.8,30,0,7.635,-1.98947056,0.26547663,-0.102102,1.091831824,0,0,0,7.626,6,12.8,0.1,3.5,1,985,0.14,7.626
4,122,19,4,8.965,0.007,93.035,1.5,1.5,1.5,12.75,45,0,8.972,-1.92402056,0.26547663,-0.052970867,1.137865724,-0.058770169,0.094988197,0.102939324,9.067939324,7,12.7,0.1,3.4,0.9905,985,0.14,9.067939324
4,122,20,5,10.39,0.006,90.22,3,3,3,12.7,0,0,10.396,-1.85857056,0.26547663,-0.003839733,1.182658227,-0.008524187,0.201849699,0.216978556,10.60697856,8,12.7,0.1,3.4,0.997,985,0.14,10.60697856
4,122,21,5,12.806,0.065,87.82,11.5,11,12.5,12.9,15,0,12.871,-1.79312056,0.26547663,0.038048267,1.226607266,0.309638169,0.816735089,0.868842181,13.67484218,8,12.7,0.1,3.4,0.9841,985,0.14,13.67484218
4,122,22,5,12.51,0.444,85.42,20,19,22,13.1,30,0,12.954,-1.72767056,0.26547663,0.079936267,1.270036474,1.12270737,1.486143231,1.570110416,14.08011042,4,12.7,0.1,3.4,0.9713,985,0.14,14.08011042
4,122,23,5,13.203,0.904,82.78,40.5,46,48,13.3,45,0,14.107,-1.66222056,0.26547663,0.126013067,1.312951965,4.278141468,3.145832539,3.333435083,16.53643508,7,13.2,0.1,3.4,0.9904,985,0.14,16.53643508
4,122,24,6,15.165,1.411,80.14,61,73,74,13.5,0,0,16.576,-1.59677056,0.26547663,0.172089867,1.355589835,9.250477653,4.991427898,5.263855687,20.42885569,6,13.2,0.1,3.3,0.9777,985,0.14,20.42885569
4,122,25,6,14.481,2.059,77.43,65.5,68.5,80.5,13.65,15,0,16.54,-1.53132056,0.26547663,0.2193884,1.39807713,11.03180275,5.566411495,5.800148604,20.2811486,7,13.2,0.1,3.3,0.9713,985,0.14,20.2811486
4,122,26,6,15.154,2.477,74.72,70,64,87,13.8,30,0,17.631,-1.46587056,0.26547663,0.266686933,1.440641101,12.48110955,6.103251457,6.300922112,21.45492211,7,13.2,0.1,3.3,0.9588,985,0.14,21.45492211
4,122,27,6,13.341,2.469,71.97,53.5,32,62,14,45,0,15.81,-1.40042056,0.26547663,0.3146836,1.483451721,7.32932997,4.595005035,4.68472674,18.02572674,8,13.6,0.1,3.3,0.9761,986,0.14,18.02572674
4,122,28,7,14.098,2.687,69.22,37,0,37,14.2,0,0,16.785,-1.33497056,0.26547663,0.362680267,1.526744241,0,2.842355251,2.842753725,16.94075372,8,13.6,0.1,3.3,0.9635,986,0.14,16.94075373
