weekday,dayofyear,timeslot,timeofday,grid,solar,zenith,DHI,DNI,GHI,Temp,minute,Wind,consumption,hour_angle_omega,declination_angle_delta,elevation_alpha,azimuth,DirHI,supervised_prediction,unsup_solar,load,Cloud,Dew,Wind,Water,hum,Press,Surface Albedo,dis_load
3,121,0,0,6.601318359,0,122.5100021,0,0,0,5.400000095,0,0,6.601318359,-3.167570591,0.260075301,-0.567407846,0.051935304,0,0,0,6.605999947,7,4.199999809,0.100000001,2.299999952,0.921800017,994,0.140000001,6.601318359
3,121,1,0,8.818602562,0,122.3450012,0,0,0,5.449999809,15,0,8.818602562,-3.102120638,0.260075301,-0.564528048,0.08386793,0,0,0,8.914999962,7,4.199999809,0.100000001,2.299999952,0.915400028,994,0.140000001,8.818602562
3,121,2,0,8.893244743,0,122.1800003,0,0,0,5.5,30,0,8.893244743,-3.036670446,0.260075301,-0.56164825,0.134004995,0,0,0,8.913999557,7,4.199999809,0.100000001,2.299999952,0.915400028,994,0.140000001,8.893244743
3,121,3,0,10.40442276,0,121.6050034,0,0,0,5.550000191,45,0,10.40442276,-2.971220493,0.260075301,-0.551612616,0.210228369,0,0,0,10.22000027,7,4.400000095,0.100000001,2.299999952,0.918500006,994,0.140000001,10.40442276
3,121,4,1,9.559782982,0,121.0299988,0,0,0,5.599999905,0,0,9.559782982,-2.90577054,0.260075301,-0.541576922,0.276652664,0,0,0,8.854999542,7,4.400000095,0.100000001,2.299999952,0.918500006,994,0.140000001,9.559782982
3,121,5,1,12.42470455,0,120.0800018,0,0,0,5.650000095,15,0,12.42470455,-2.840320587,0.260075301,-0.524996281,0.349608034,0,0,0,11.57600021,4,4.400000095,0.100000001,2.299999952,0.912100017,994,0.140000001,12.42470455
3,121,6,1,6.572431087,0,119.1299973,0,0,0,5.699999809,30,0,6.572431087,-2.774870634,0.260075301,-0.50841558,0.416114241,0,0,0,5.631999969,7,4.400000095,0.100000001,2.299999952,0.912100017,994,0.140000001,6.572431087
3,121,7,1,7.35261488,0,117.8249969,0,0,0,5.699999809,45,0,7.35261488,-2.709420443,0.260075301,-0.485639006,0.485053062,0,0,0,6.053999901,7,4.599999905,0.100000001,2.299999952,0.923200011,994,0.140000001,7.35261488
3,121,8,2,6.374659061,0,116.5199966,0,0,0,5.699999809,0,0,6.374659061,-2.64397049,0.260075301,-0.462862402,0.549158573,0,0,0,5.012000084,8,4.599999905,0.100000001,2.299999952,0.923200011,994,0.140000001,6.374659061
3,121,9,2,8.536842346,0,114.9199982,0,0,0,5.75,15,0,8.536842346,-2.578520536,0.260075301,-0.43493706,0.613320827,0,0,0,7.385000229,8,4.599999905,0.200000003,2.299999952,0.923200011,994,0.140000001,8.536842346
3,121,10,2,10.34018421,0,113.3199997,0,0,0,5.800000191,30,0,10.34018421,-2.513070583,0.260075301,-0.407011747,0.673767626,0,0,0,9.534000397,4,4.5,0.200000003,2.299999952,0.915899992,993,0.140000001,10.34018421
3,121,11,2,8.04764843,0,111.4550018,0,0,0,5.800000191,45,0,8.04764843,-2.44762063,0.260075301,-0.374461263,0.733430207,0,0,0,7.540999889,8,4.900000095,0.200000003,2.400000095,0.942499995,993,0.140000001,8.04764843
3,121,12,3,9.857795715,0,109.5899963,0,0,0,5.800000191,0,0,9.857795715,-2.382170677,0.260075301,-0.341910809,0.790119231,0,0,0,9.614999771,4,4.900000095,0.200000003,2.400000095,0.942499995,993,0.140000001,9.857795715
3,121,13,3,6.973556519,0,107.5049973,0,0,0,5.849999905,15,0,6.973556519,-2.316720486,0.260075301,-0.305520594,0.845529556,0,0,0,6.374000072,4,4.900000095,0.200000003,2.400000095,0.93599999,993,0.140000001,6.973556519
3,121,14,3,8.059137344,0,105.4199982,0,0,0,5.900000095,30,0,8.059137344,-2.251270533,0.260075301,-0.269130409,0.898571312,0,0,0,6.864999771,4,4.900000095,0.200000003,2.400000095,0.93599999,993,0.140000001,8.059137344
3,121,15,3,8.625321388,0,103.1600037,0,0,0,5.949999809,45,0,8.625321388,-2.18582058,0.260075301,-0.229685873,0.950199902,0,0,0,7.21999979,4,5.300000191,0.200000003,2.400000095,0.955600023,993,0.140000001,8.625321388
3,121,16,4,10.8528595,0,100.9000015,0,0,0,6,0,0,10.8528595,-2.120370626,0.260075301,-0.190241337,0.999978125,0,0,0,9.609999657,4,5.300000191,0.200000003,2.5,0.955600023,993,0.140000001,10.8528595
3,121,17,4,10.5041151,0,98.49500275,0,0,0,6.099999905,15,0,10.5041151,-2.054920673,0.260075301,-0.148266062,1.048455477,0,0,0,9.432999611,4,5.300000191,0.200000003,2.5,0.949000001,993,0.140000001,10.5041151
3,121,18,4,13.81840324,0,96.08999634,0,0,0,6.199999809,30,0,13.81840324,-1.989470601,0.260075301,-0.106290802,1.095522523,0,0,0,13.15400028,3,5.300000191,0.200000003,2.5,0.942499995,993,0.140000001,13.81840324
3,121,19,4,13.23403549,0,93.56500244,0,0,0,6.25,45,0,13.23403549,-1.924020529,0.260075301,-0.062221132,1.141499519,0,0,0,13.78499985,0,5.699999809,0.200000003,2.5,0.962700009,993,0.140000001,13.23403549
3,121,20,5,15.67042255,0,91.04000092,0,0,0,6.300000191,0,0,15.67042255,-1.858570576,0.260075301,-0.018151468,1.186456203,0,0,0,17.08699989,4,5.699999809,0.200000003,2.5,0.961700022,992,0.140000001,15.67042255
3,121,21,5,16.97151756,0,88.33499908,2,0,2,6.5,15,0,16.97151756,-1.793120503,0.260075301,0.029059799,1.230577946,0,0.160128355,0,17.98118019,4,5.699999809,0.200000003,2.5,0.948599994,992,0.140000001,16.97151756
3,121,22,5,15.88584137,1.087257624,85.62999725,4,0,4,6.699999809,30,0,16.97309875,-1.72767055,0.260075301,0.076271065,1.274006128,0,0.319867134,0,16.25696564,4,5.699999809,0.200000003,2.599999905,0.935599983,992,0.140000001,15.88584137
3,121,23,5,15.93335915,0.679852068,82.99500275,6.5,0,6.5,6.900000095,45,0,16.61321068,-1.662220597,0.260075301,0.1222606,1.316990614,0,0.519111931,0,15.89326572,4,6.400000095,0.200000003,2.599999905,0.964600027,992,0.140000001,15.93335915
3,121,24,6,18.59856606,0.940831363,80.36000061,9,0,9,7.099999905,0,0,19.53939819,-1.596770525,0.260075301,0.168250129,1.359699965,0,0.717839718,0,18.6900444,4,6.400000095,0.200000003,2.599999905,0.951499999,992,0.140000001,18.59856606
3,121,25,6,17.66655731,1.414840579,77.64499664,14.5,0,14.5,7.349999905,15,0,19.08139801,-1.531320572,0.260075301,0.21563594,1.402255893,0,1.154230475,0.842842102,18.53352737,7,6.400000095,0.200000003,2.599999905,0.932200015,992,0.140000001,18.50939941
3,121,26,6,16.19174576,1.620287538,74.93000031,20,0,20,7.599999905,30,0,17.8120327,-1.465870619,0.260075301,0.263021737,1.444890738,0,1.58888483,1.57388258,17.45625114,4,6.400000095,0.200000003,2.599999905,0.91960001,992,0.140000001,17.76562881
3,121,27,6,19.23139,1.952080369,72.18000031,30.5,0,30.5,7.849999905,45,0,21.18346977,-1.400420547,0.260075301,0.311018407,1.487779498,0,2.416398525,2.510231018,21.27882767,4,7.099999905,0.200000003,2.700000048,0.948400021,992,0.140000001,21.74162102
3,121,28,7,15.94374275,3.186258316,69.43000031,41,0,41,8.100000381,0,0,19.13000107,-1.334970593,0.260075301,0.359015077,1.53115356,0,3.239333391,3.874176741,18.60273933,7,7.099999905,0.200000003,2.700000048,0.935599983,992,0.140000001,19.81791878
3,121,29,7,16.68470573,4.503710747,66.66999817,49,0,49,8.449999809,15,0,21.18841553,-1.269520521,0.260075301,0.40718627,1.575238347,0,3.860391617,4.624757767,19.89172173,3,7.099999905,0.200000003,2.700000048,0.910600007,992,0.140000001,21.3094635
3,121,30,7,11.35194874,4.826673508,63.90999985,57,0,57,8.800000191,30,0,16.1786232,-1.204070568,0.260075301,0.455357462,1.62029171,0,4.477856636,5.247491837,15.77005863,2,7.099999905,0.200000003,2.700000048,0.892400026,992,0.140000001,16.59944153
3,121,31,7,7.711266518,4.911483288,61.15999985,59.5,0,59.5,9.149999619,45,0,12.62274933,-1.138620615,0.260075301,0.503354132,1.666592836,0,4.664829731,5.894125462,13.03897858,2,7.800000191,0.200000003,2.799999952,0.916000009,992,0.140000001,13.60539246
3,121,32,8,6.393172741,5.562799931,58.40999985,62,0,62,9.5,0,0,11.95597267,-1.073170543,0.260075301,0.551350772,1.714476228,0,4.851011276,6.461561203,12.15610218,2,7.800000191,0.200000003,2.799999952,0.891799986,992,0.140000001,12.85473442
3,121,33,8,5.138987064,6.509872437,55.70500183,76.5,0,76.5,9.899999619,15,0,11.64885902,-1.00772059,0.260075301,0.598562062,1.764237642,0,5.960948944,7.389502048,12.04962158,2,7.800000191,0.200000003,2.799999952,0.867299974,991,0.140000001,12.52848911
3,121,34,8,0.847086549,7.780343056,53,91,0,91,10.30000019,30,0,8.627429962,-0.942270577,0.260075301,0.645773351,1.816387296,0,7.061572552,8.730143547,9.419657707,2,7.800000191,0.200000003,2.900000095,0.844500005,991,0.140000001,9.577230453
3,121,35,8,0.702569067,9.469244003,50.36000061,108.5,0,108.5,10.69999981,45,0,10.17181301,-0.876820564,0.260075301,0.691850126,1.871222496,0,8.380797386,9.920133591,11.01595211,2,8.399999619,0.200000003,2.900000095,0.854600012,991,0.140000001,10.6227026
3,121,36,9,-1.729434848,10.19453526,47.72000122,126,0,126,11.10000038,0,0,8.465100288,-0.811370552,0.260075301,0.73792696,1.929602027,0,9.687514305,10.69263458,9.337497711,3,8.399999619,0.200000003,3,0.832300007,991,0.140000001,8.963199615
3,121,37,9,-1.73814106,10.52314758,45.20500183,160,3.5,162.5,11.44999981,15,0,8.785006523,-0.745920539,0.260075301,0.781822085,1.991488695,1.824845552,12.37660122,13.43998146,11.57242393,3,8.399999619,0.200000003,3,0.815900028,991,0.140000001,11.7018404
3,121,38,9,-3.017518044,12.87589836,42.68999863,194,7,199,11.80000019,30,0,9.858380318,-0.680470586,0.260075301,0.825717211,2.05855155,3.807477474,15.04084492,16.54453278,12.6106863,2,8.399999619,0.200000003,3.099999905,0.794700027,991,0.140000001,13.52701473
3,121,39,9,-3.263878107,13.63656139,40.35499954,207.5,8.5,214,12.14999962,45,0,10.37268353,-0.615020573,0.260075301,0.866470754,2.130022049,4.793284416,16.090065,17.76136971,13.19405556,3,9,0.200000003,3.200000048,0.815100014,990,0.140000001,14.49749184
3,121,40,10,-3.690768003,16.48996544,38.02000046,221,10,229,12.5,0,0,12.7991972,-0.54957056,0.260075301,0.907224238,2.209150553,5.829698563,17.13492203,18.4307251,13.59532642,7,9,0.200000003,3.200000048,0.79400003,990,0.140000001,14.73995686
3,121,41,10,-1.914066076,15.67748547,35.95500183,242.5,13.5,253.5,12.85000038,15,0,13.76341915,-0.484120548,0.260075301,0.943265378,2.292998314,8.086702347,18.85169792,19.73768044,16.60090256,7,9,0.200000003,3.200000048,0.778599977,990,0.140000001,17.82361412
3,121,42,10,-8.81009388,20.86762428,33.88999939,264,17,278,13.19999981,30,0,12.0575304,-0.418670565,0.260075301,0.979306519,2.38836813,10.4427948,20.55674934,21.44477844,10.77314758,7,9,0.200000003,3.099999905,0.758599997,990,0.140000001,12.63468456
3,121,43,10,-3.209664106,20.41272545,32.21500015,322,38.5,355,13.55000019,45,0,17.20306206,-0.353220552,0.260075301,1.008540869,2.486808062,24.10410309,25.7415123,26.44252205,21.19933128,7,9.899999619,0.200000003,3.099999905,0.782100022,989,0.140000001,23.23285866
3,121,44,11,-8.362723351,27.39847755,30.54000092,380,60,432,13.89999962,0,0,19.03575516,-0.287770569,0.260075301,1.037775159,2.603368759,38.24064636,30.81180763,30.99589348,21.60790062,3,9.899999619,0.200000003,3,0.76700002,989,0.140000001,22.63317108
3,121,45,11,-15.20419121,26.62451172,29.40500069,396,75.5,462,14.35000038,15,0,11.42032051,-0.222320557,0.260075301,1.057584763,2.715479851,48.67238998,32.65556335,32.91576767,17.28227234,3,9.899999619,0.200000003,2.900000095,0.742699981,989,0.140000001,17.71157646
3,121,46,11,-24.47829437,31.89448929,28.27000046,412,91,492,14.80000019,30,0,7.416194916,-0.156870559,0.260075301,1.077394247,2.8611691,59.30813217,34.47885513,34.88830185,10.20470238,7,9.899999619,0.200000003,2.900000095,0.72299999,988,0.140000001,10.41000748
3,121,47,11,-26.18236732,33.2702446,27.81500053,420,112,519,15.25,45,0,7.087877274,-0.091420561,0.260075301,1.085335493,2.978364706,73.30404663,36.02238464,36.00510788,10.22846699,4,10.89999962,0.200000003,2.799999952,0.756200016,988,0.140000001,9.822740555
3,121,48,12,-31.99094963,37.12129593,27.36000061,428,133,546,15.69999981,0,0,5.130346298,-0.02597056,0.260075301,1.093276858,3.141592741,87.4105072,37.52412415,37.36743164,6.210648537,7,10.89999962,0.200000003,2.700000048,0.7324,988,0.140000001,5.37648201
3,121,49,12,-40.01302338,44.86541367,27.65999985,412,208.5,596.5,16.10000038,15,0,4.852390289,0.039479438,0.260075301,1.088040829,3.22441411,136.657608,40.21295166,40.13034058,0.916721225,4,10.89999962,0.100000001,2.700000048,0.713999987,988,0.140000001,0.1173172
3,121,50,12,-50.23072433,54.09046555,27.95999908,396,284,647,16.5,30,0,3.859741211,0.10492944,0.260075301,1.082804799,3.341151953,185.6293488,42.77620697,50.57735062,1.256891608,7,10.89999962,0.100000001,2.799999952,0.695299983,987,0.140000001,0.346626282
3,121,51,12,-55.23162079,59.88936615,28.95499992,331,452,725,16.89999962,45,0,4.657745361,0.170379445,0.260075301,1.065438747,3.498065472,292.6704712,46.50782013,56.01869965,1.597061992,7,12,0.100000001,2.799999952,0.729499996,987,0.140000001,0.787078857
3,121,52,13,-52.70922089,56.87762833,29.95000076,266,620,803,17.29999924,0,0,4.16840744,0.235829443,0.260075301,1.048072696,3.611768961,397.5330505,49.89613724,53.75680542,1.937232375,7,12,0.100000001,2.799999952,0.711300015,987,0.140000001,1.047584534
3,121,53,13,-52.61278152,56.90871811,31.52000046,231,681.5,810.5,17.45000076,15,0,4.295936584,0.301279426,0.260075301,1.020670891,3.733917952,429.903595,49.93067932,53.20591354,2.277402878,0,12,0.100000001,2.799999952,0.702400029,987,0.140000001,0.593132019
3,121,54,13,-48.38246918,54.31524658,33.09000015,196,743,818,17.60000038,30,0,5.932777405,0.366729438,0.260075301,0.993269205,3.835426807,460.6476135,49.79306412,48.19596481,2.617573261,0,12,0.100000001,2.900000095,0.697300017,986,0.140000001,-0.186504364
3,121,55,13,-43.67663193,49.70649338,35.08499908,217,681,775,17.79999924,45,0,6.02986145,0.432179451,0.260075301,0.958449781,3.935130835,412.3748779,47.42504501,45.19131851,4.64610672,0,12.80000019,0.100000001,2.900000095,0.727599978,986,0.140000001,1.514686584
3,121,56,14,-42.35256195,50.34350586,37.08000183,238,619,732,18,0,0,7.990943909,0.497629434,0.260075301,0.923630416,4.022006512,365.438324,45.12936401,42.80175781,3.373145103,0,12.80000019,0.100000001,2.900000095,0.718500018,986,0.140000001,0.449195862
3,121,57,14,-30.49427223,42.85809326,39.36500168,280.5,413,605,18.04999924,15,0,12.36382103,0.563079417,0.260075301,0.883749545,4.104290485,236.2816925,38.33233643,36.07117462,8.878802299,7,12.80000019,0.100000001,3,0.718500018,986,0.140000001,5.57690239
3,121,58,14,-17.14023972,28.05570793,41.65000153,323,207,478,18.10000038,30,0,10.91546822,0.628529429,0.260075301,0.843868673,4.178166389,114.4591217,31.9540081,30.62145615,15.96487808,7,12.80000019,0.100000001,3,0.713999987,986,0.140000001,13.48121643
3,121,59,14,-16.39726067,26.77738953,44.13499832,310,147,417.5,18.10000038,45,0,10.38012886,0.693979442,0.260075301,0.800497115,4.247561932,78.0716629,28.29694557,27.7863369,12.77924061,7,13.39999962,0.100000001,3.099999905,0.741900027,986,0.140000001,11.38907623
3,121,60,15,-17.19534683,26.40264511,46.61999893,297,87,357,18.10000038,0,0,9.207298279,0.759429455,0.260075301,0.757125616,4.311289787,44.21844482,24.81810379,23.96109962,8.703494072,7,13.39999962,0.100000001,3.099999905,0.741900027,986,0.140000001,6.765752792
3,121,61,15,-18.82412529,24.95630455,49.22999954,288,121.5,366,17.89999962,15,0,6.13217926,0.824879467,0.260075301,0.711572409,4.371268272,58.71351624,25.25239372,23.81144333,7.917982578,7,13.39999962,0.100000001,3.200000048,0.750400007,985,0.140000001,4.987318039
3,121,62,15,-22.51051331,28.22124672,51.84000015,279,156,375,17.70000076,30,0,5.710733414,0.890329421,0.260075301,0.666019201,4.427407742,71.32585144,25.49786758,23.46580696,5.02347374,7,13.39999962,0.100000001,3.200000048,0.759899974,985,0.140000001,0.955293655
3,121,63,15,-10.13168621,17.11313629,54.53499985,244.5,112,311,17.54999924,45,0,6.981450081,0.955779433,0.260075301,0.618982494,4.480734348,48.08753204,21.37785721,19.36276817,12.73034763,7,13.80000019,0.100000001,3.299999952,0.788299978,985,0.140000001,9.231081963
3,121,64,16,-5.690472603,13.02615452,57.22999954,210,68,247,17.39999962,0,0,7.335681915,1.021229386,0.260075301,0.571945727,4.531447411,27.23666382,17.40916061,15.74863243,11.90167904,8,13.80000019,0.100000001,3.299999952,0.793200016,985,0.140000001,10.05815983
3,121,65,16,-1.239688158,9.206793785,59.97000122,173.5,43.5,196.5,17.10000038,15,0,7.967105865,1.086679459,0.260075301,0.524123609,4.58012104,16.10962868,13.9950676,12.21139622,12.4612627,8,13.80000019,0.100000001,3.299999952,0.808399975,985,0.140000001,10.9717083
3,121,66,16,1.726822495,7.530407429,62.70999908,137,19,146,16.79999924,30,0,9.257229805,1.152129412,0.260075301,0.476301461,4.627058029,6.446445942,10.66995144,8.963087082,12.09605312,8,13.80000019,0.200000003,3.299999952,0.823800027,985,0.140000001,10.68990993
3,121,67,16,4.913068771,7.005417824,65.46499634,128.5,36,143,16.54999924,45,0,11.9184866,1.217579484,0.260075301,0.42821753,4.67262125,11.06225872,10.33491516,9.240119934,14.87422276,8,13.89999962,0.200000003,3.299999952,0.846700013,985,0.140000001,14.15318871
3,121,68,17,5.457577705,5.883954525,68.22000122,120,53,140,16.29999924,0,0,11.34153175,1.283029437,0.260075301,0.380133599,4.717098236,14.55236626,9.878582001,9.396589279,15.11500931,7,13.89999962,0.200000003,3.299999952,0.857599974,985,0.140000001,14.85416698
3,121,69,17,8.444454193,3.504950762,70.97000122,98.5,40.5,112.5,16,15,0,11.94940472,1.34847939,0.260075301,0.332136929,4.760757446,9.772135735,7.956666946,7.480125904,15.65959549,4,13.89999962,0.200000003,3.299999952,0.874100029,985,0.140000001,15.92457962
3,121,70,17,9.287074089,1.564536452,73.72000122,77,28,85,15.69999981,30,0,10.85161018,1.413929462,0.260075301,0.284140259,4.803835392,5.808485031,6.101343155,5.580219746,13.96900272,8,13.89999962,0.200000003,3.299999952,0.890900016,985,0.140000001,14.86729431
3,121,71,17,21.67004585,0.527537048,76.44000244,58,20.5,63,15.44999981,45,0,22.19758224,1.479379416,0.260075301,0.236667201,4.846564293,3.556819439,4.534348965,4.232933521,24.80098152,4,13.80000019,0.200000003,3.299999952,0.898999989,985,0.140000001,25.9029789
3,121,72,18,25.16522217,0,79.16000366,39,13,41,15.19999981,0,0,25.16522217,1.544829488,0.260075301,0.189194128,4.889131546,1.809209108,3.008570194,2.957692146,26.99758148,4,13.80000019,0.200000003,3.200000048,0.916499972,985,0.140000001,28.12291336
3,121,73,18,19.62389183,0.303599268,81.81500244,28.5,8.5,29.5,15.19999981,15,0,19.92749023,1.610279441,0.260075301,0.14285554,4.931761742,0.89550817,2.168404818,2.597232342,21.22340393,8,13.80000019,0.200000003,3.200000048,0.916499972,985,0.140000001,22.22112465
3,121,74,18,17.21786499,0.322594762,84.47000122,18,4,18,15.19999981,30,0,17.54046059,1.675729394,0.260075301,0.09651693,4.974594593,0.28524676,1.358960152,2.035265923,18.20807076,4,13.80000019,0.200000003,3.200000048,0.916499972,985,0.140000001,19.25313187
3,121,75,18,16.29963684,0.194386363,86.94499969,10.5,3,10.5,14.85000038,45,0,16.49402237,1.741179466,0.260075301,0.053319935,5.017861366,0.118314169,0.780637801,1.040780067,16.73218727,4,13.80000019,0.200000003,3.200000048,0.916499972,985,0.140000001,17.34041595
3,121,76,19,17.84113121,0.424338728,89.41999817,3,2,3,14.5,0,0,18.2654705,1.806629419,0.260075301,0.010122933,5.061615467,0.014981685,0.206235245,0.041117836,18.15252304,7,13.60000038,0.200000003,3.099999905,0.945100009,984,0.140000001,17.88224983
3,121,77,19,21.88256645,0,92.18000031,1.5,1,1.5,14.39999962,15,0,21.88256645,1.872079492,0.260075301,-0.038048267,5.106096745,-0.028148923,0.099368572,0.173494339,21.80682755,8,13.60000038,0.200000003,3.200000048,0.951200008,984,0.140000001,22.05606079
3,121,78,19,21.18759346,0,94.94000244,0,0,0,14.30000019,30,0,21.18759346,1.937529445,0.260075301,-0.086219467,5.151651382,0,0,0,20.47299957,7,13.60000038,0.200000003,3.200000048,0.957300007,984,0.140000001,21.18759346
3,121,79,19,23.19633293,0,97.36499786,0,0,0,14.19999981,45,0,23.19633293,2.002979517,0.260075301,-0.128543794,5.198166847,0,0,0,22.40299988,6,13.39999962,0.200000003,3.299999952,0.950299978,984,0.140000001,23.19633293
3,121,80,20,21.45914078,0,99.79000092,0,0,0,14.10000038,0,0,21.45914078,2.06842947,0.260075301,-0.170868129,5.245985031,0,0,0,20.6060009,6,13.39999962,0.200000003,3.299999952,0.956499994,984,0.140000001,21.45914078
3,121,81,20,20.00435829,0,102.0749969,0,0,0,14.05000019,15,0,20.00435829,2.133879423,0.260075301,-0.210749,5.295049191,0,0,0,19.08399963,6,13.39999962,0.200000003,3.400000095,0.956499994,984,0.140000001,20.00435829
3,121,82,20,17.86945724,0,104.3600006,0,0,0,14,30,0,17.86945724,2.199329376,0.260075301,-0.250629872,5.345829487,0,0,0,17.22200012,7,13.39999962,0.200000003,3.5,0.962700009,984,0.140000001,17.86945724
3,121,83,20,12.96984482,0,106.4700012,0,0,0,13.94999981,45,0,12.96984482,2.264779329,0.260075301,-0.287456393,5.39796257,0,0,0,12.30200005,6,13.30000019,0.200000003,3.599999905,0.955299973,984,0.140000001,12.96984482
3,121,84,21,10.91880035,0,108.5800018,0,0,0,13.89999962,0,0,10.91880035,2.330229521,0.260075301,-0.324282944,5.452272892,0,0,0,10.16600037,6,13.30000019,0.200000003,3.700000048,0.961499989,984,0.140000001,10.91880035
3,121,85,21,10.47965908,0,110.4800034,0,0,0,13.94999981,15,0,10.47965908,2.395679474,0.260075301,-0.357444257,5.507874012,0,0,0,10.17099953,7,13.30000019,0.200000003,3.799999952,0.955299973,984,0.140000001,10.47965908
3,121,86,21,9.290475845,0,112.3799973,0,0,0,14,30,0,9.290475845,2.461129427,0.260075301,-0.390605599,5.566189289,0,0,0,9.105999947,7,13.30000019,0.200000003,3.799999952,0.955299973,984,0.140000001,9.290475845
3,121,87,21,9.325360298,0,114.0350037,0,0,0,14.05000019,45,0,9.325360298,2.52657938,0.260075301,-0.419490874,5.625480652,0,0,0,9.31099987,7,13.39999962,0.200000003,3.900000095,0.957099974,984,0.140000001,9.325360298
3,121,88,22,8.142664909,0,115.6900024,0,0,0,14.10000038,0,0,8.142664909,2.592029333,0.260075301,-0.448376119,5.688150883,0,0,0,8.43500042,7,13.39999962,0.200000003,4,0.957099974,984,0.140000001,8.142664909
3,121,89,22,8.279272079,0,117.0449982,0,0,0,14.14999962,15,0,8.279272079,2.657479525,0.260075301,-0.472025394,5.750788212,0,0,0,8.538000107,7,13.39999962,0.200000003,4,0.950999975,984,0.140000001,8.279272079
3,121,90,22,8.424780846,0,118.4000015,0,0,0,14.19999981,30,0,8.424780846,2.722929478,0.260075301,-0.49567467,5.817579269,0,0,0,8.008999825,7,13.39999962,0.200000003,4,0.950999975,984,0.140000001,8.424780846
3,121,91,22,8.312205315,0,119.4199982,0,0,0,14.30000019,45,0,8.312205315,2.788379431,0.260075301,-0.513477087,5.882610798,0,0,0,7.736999989,7,13.80000019,0.200000003,3.900000095,0.966600001,984,0.140000001,8.312205315
3,121,92,23,7.968943596,0,120.4400024,0,0,0,14.39999962,0,0,7.968943596,2.853829384,0.260075301,-0.531279445,5.952841759,0,0,0,7.480000019,7,13.80000019,0.200000003,3.900000095,0.960399985,984,0.140000001,7.968943596
3,121,93,23,7.39709568,0,121.0800018,0,0,0,14.39999962,15,0,7.39709568,2.919279337,0.260075301,-0.542449594,6.017156601,0,0,0,7.356999874,6,13.80000019,0.200000003,3.900000095,0.960399985,984,0.140000001,7.39709568
3,121,94,23,6.248086929,0,121.7200012,0,0,0,14.39999962,30,0,6.248086929,2.984729528,0.260075301,-0.553619742,6.087352753,0,0,0,6.900000095,6,13.80000019,0.200000003,3.799999952,0.960399985,984,0.140000001,6.248086929
3,121,95,23,5.34724474,0,121.9649963,0,0,0,14.39999962,45,0,5.34724474,3.050179482,0.260075301,-0.55789578,6.139730453,0,0,0,5.879000187,7,14.10000038,0.100000001,3.799999952,0.978699982,984,0.140000001,5.34724474
4,122,0,0,5.04386282,0,122.2099991,0,0,0,14.39999962,0,0,5.04386282,-3.167570591,0.265476644,-0.562171876,0.049606964,0,0,0,5.952000141,7,14.10000038,0.100000001,3.700000048,0.978699982,984,0.140000001,5.04386282
4,122,1,0,4.705507755,0,122.0449982,0,0,0,14.39999962,15,0,4.705507755,-3.102120638,0.265476644,-0.559292078,0.082172513,0,0,0,5.613999844,6,14.10000038,0.100000001,3.700000048,0.978699982,984,0.140000001,4.705507755
4,122,2,0,3.843755484,0,121.8799973,0,0,0,14.39999962,30,0,3.843755484,-3.036670446,0.265476644,-0.55641228,0.132662877,0,0,0,4.846000195,7,14.10000038,0.100000001,3.599999905,0.978699982,984,0.140000001,3.843755484
4,122,3,0,3.647093773,0,121.3050003,0,0,0,14.35000038,45,0,3.647093773,-2.971220493,0.265476644,-0.546376586,0.208878264,0,0,0,5.415999889,7,14.10000038,0.100000001,3.599999905,0.988600016,984,0.140000001,3.647093773
4,122,4,1,2.585939646,0,120.7300034,0,0,0,14.30000019,0,0,2.585939646,-2.90577054,0.265476644,-0.536340952,0.275203139,0,0,0,4.880000114,7,14.10000038,0.100000001,3.5,0.988600016,984,0.140000001,2.585939646
4,122,5,1,2.517973185,0,119.7799988,0,0,0,14.10000038,15,0,2.517973185,-2.840320587,0.265476644,-0.519760251,0.347967416,0,0,0,4.580999851,7,14.10000038,0.100000001,3.5,1,984,0.140000001,2.517973185
4,122,6,1,3.984258652,0,118.8300018,0,0,0,13.89999962,30,0,3.984258652,-2.774870634,0.265476644,-0.50317961,0.414300323,0,0,0,5.349999905,7,13.89999962,0.100000001,3.5,1,984,0.140000001,3.984258652
4,122,7,1,3.696419477,0,117.5350037,0,0,0,13.69999981,45,0,3.696419477,-2.709420443,0.265476644,-0.480577528,0.4828583,0,0,0,4.831999779,7,13.60000038,0.100000001,3.5,0.996399999,984,0.140000001,3.696419477
4,122,8,2,3.658926725,0,116.2399979,0,0,0,13.5,0,0,3.658926725,-2.64397049,0.265476644,-0.457975477,0.546673238,0,0,0,4.730000019,7,13.5,0.100000001,3.400000095,1,984,0.140000001,3.658926725
4,122,9,2,3.998213291,0,114.6399994,0,0,0,13.39999962,15,0,3.998213291,-2.578520536,0.265476644,-0.430050135,0.610697865,0,0,0,4.604000092,7,13.39999962,0.100000001,3.400000095,1,984,0.140000001,3.998213291
4,122,10,2,4.7753582,0,113.0400009,0,0,0,13.30000019,30,0,4.7753582,-2.513070583,0.265476644,-0.402124792,0.671017587,0,0,0,5.236000061,7,13.30000019,0.100000001,3.400000095,1,984,0.140000001,4.7753582
4,122,11,2,5.223745346,0,111.1800003,0,0,0,13.19999981,45,0,5.223745346,-2.44762063,0.265476644,-0.369661599,0.730507553,0,0,0,6.100999832,8,13.19999981,0.100000001,3.5,1,984,0.140000001,5.223745346
